index,station,date,tavg,preciptotal,sealevel,resultspeed,resultdir,rel_hum,latitude,longitude
306,1,2007-10-01,64.0,0.29,30.0,6.1,22,84.0524237578922,41.995,-87.933
307,2,2007-10-01,64.0,0.17,30.0,7.9,21,84.0524237578922,41.786,-87.752
308,1,2007-10-02,68.0,0.09,29.92,10.8,19,73.31957489684066,41.995,-87.933
309,2,2007-10-02,70.0,0.11,29.92,10.0,19,68.53159313596421,41.786,-87.752
310,1,2007-10-03,65.0,0.0,29.98,5.9,26,54.753510956281424,41.995,-87.933
311,2,2007-10-03,65.0,0.001,29.97,4.8,25,52.78102050715404,41.786,-87.752
312,1,2007-10-04,67.0,0.0,30.04,3.9,17,68.23321938798804,41.995,-87.933
313,2,2007-10-04,70.0,0.0,30.03,4.6,17,61.64795367582349,41.786,-87.752
314,1,2007-10-05,73.0,0.0,30.08,7.0,17,76.32683633973129,41.995,-87.933
315,2,2007-10-05,77.0,0.06,30.06,6.8,18,66.88482071159525,41.786,-87.752
316,1,2007-10-06,78.0,0.0,30.04,6.9,20,69.30878766702821,41.995,-87.933
317,2,2007-10-06,80.0,0.0,30.03,6.4,21,62.76735598029462,41.786,-87.752
318,1,2007-10-07,77.0,0.0,30.03,5.2,19,69.21308355753092,41.995,-87.933
319,2,2007-10-07,79.0,0.0,30.01,5.3,19,62.657363417018395,41.786,-87.752
320,1,2007-10-08,74.0,0.0,29.93,7.7,24,64.30516988879859,41.995,-87.933
321,2,2007-10-08,75.0,0.0,29.92,7.3,24,60.080579002838995,41.786,-87.752
322,1,2007-10-09,63.0,0.0,29.94,11.5,28,50.604301496209246,41.995,-87.933
323,2,2007-10-09,64.0,0.0,29.93,12.1,28,48.8892040182955,41.786,-87.752
324,1,2007-10-10,51.0,0.001,29.93,15.1,31,61.70898194920218,41.995,-87.933
325,2,2007-10-10,50.0,0.001,29.93,14.4,31,61.590551250613764,41.786,-87.752
326,1,2007-10-11,50.0,0.0,30.01,11.9,36,66.46773084866412,41.995,-87.933
327,2,2007-10-11,52.0,0.0,30.0,14.6,36,61.826935580037514,41.786,-87.752
328,1,2007-10-12,49.0,0.0,30.02,3.4,35,59.15057359137482,41.995,-87.933
329,2,2007-10-12,51.0,0.0,30.02,2.8,36,55.005024288690066,41.786,-87.752
330,1,2007-10-13,50.0,0.0,30.04,2.7,20,71.68746022018465,41.995,-87.933
331,2,2007-10-13,52.0,0.0,30.04,3.6,21,64.21355976917603,41.786,-87.752
332,1,2007-10-14,57.0,0.15,30.06,5.6,11,75.03077754146753,41.995,-87.933
333,2,2007-10-14,59.0,0.01,30.06,5.7,12,64.98975925806165,41.786,-87.752
334,1,2007-10-15,63.0,0.07,29.95,4.1,14,67.82936566035164,41.995,-87.933
335,2,2007-10-15,66.0,0.04,29.94,6.6,16,56.91570748595227,41.786,-87.752
336,1,2007-10-16,60.0,0.24,29.88,6.4,21,80.88636190787673,41.995,-87.933
337,2,2007-10-16,62.0,0.19,29.88,6.5,21,78.18821033223092,41.786,-87.752
338,1,2007-10-17,60.0,0.04,29.83,9.3,14,78.03897215902083,41.995,-87.933
339,2,2007-10-17,62.0,0.11,29.83,8.6,14,72.79042081100786,41.786,-87.752
340,1,2007-10-18,69.0,0.3,29.34,17.2,19,63.7610531802316,41.995,-87.933
341,2,2007-10-18,70.0,0.34,29.34,15.5,19,63.87075326010951,41.786,-87.752
342,1,2007-10-19,56.0,0.01,29.44,16.2,24,74.94648694408086,41.995,-87.933
343,2,2007-10-19,57.0,0.001,29.45,17.7,24,72.33823494265903,41.786,-87.752
344,1,2007-10-20,60.0,0.0,29.71,10.9,21,54.10882277532495,41.995,-87.933
345,2,2007-10-20,61.0,0.0,29.72,11.1,21,52.25410252265717,41.786,-87.752
346,1,2007-10-21,70.0,0.0,29.78,18.0,20,44.53851739477745,41.995,-87.933
347,2,2007-10-21,70.0,0.0,29.78,16.7,20,42.92779133280674,41.786,-87.752
348,1,2007-10-22,57.0,0.16,29.97,5.2,36,69.73225634806155,41.995,-87.933
349,2,2007-10-22,57.0,0.15,29.96,5.8,1,69.73225634806155,41.786,-87.752
350,1,2007-10-23,51.0,0.0,29.93,5.2,31,57.16342089258305,41.995,-87.933
351,2,2007-10-23,50.0,0.03,29.93,4.0,31,66.46773084866412,41.786,-87.752
352,1,2007-10-24,49.0,0.0,30.16,13.3,2,59.15057359137482,41.995,-87.933
353,2,2007-10-24,49.0,0.0,30.16,16.0,2,59.15057359137482,41.786,-87.752
354,1,2007-10-25,50.0,0.001,30.2,13.9,6,66.46773084866412,41.995,-87.933
355,2,2007-10-25,51.0,0.001,30.2,14.5,6,66.57520854277334,41.786,-87.752
356,1,2007-10-26,59.0,0.33,30.07,6.2,5,67.41850501166525,41.995,-87.933
357,2,2007-10-26,60.0,0.41,30.06,4.2,6,67.52188458245078,41.786,-87.752
358,1,2007-10-27,46.0,0.01,30.25,9.4,32,74.0811852375899,41.995,-87.933
359,2,2007-10-27,48.0,0.08,30.25,7.9,31,77.11235937229881,41.786,-87.752
360,1,2007-10-28,45.0,0.0,30.52,3.4,23,56.392214607433004,41.995,-87.933
361,2,2007-10-28,45.0,0.0,30.53,3.5,23,56.392214607433004,41.786,-87.752
362,1,2007-10-29,50.0,0.0,30.4,10.2,22,50.76848167537996,41.995,-87.933
363,2,2007-10-29,50.0,0.0,30.41,9.1,22,50.76848167537996,41.786,-87.752
364,1,2007-10-30,54.0,0.0,30.2,12.2,20,55.39546780599459,41.995,-87.933
365,2,2007-10-30,54.0,0.0,30.22,10.8,20,53.32030215911673,41.786,-87.752
366,1,2007-10-31,52.0,0.0,30.02,12.2,25,57.29028200437249,41.995,-87.933
367,2,2007-10-31,53.0,0.0,30.03,12.2,25,57.416669300581844,41.786,-87.752
368,1,2008-05-01,61.0,0.0,29.67,10.6,16,70.12186569546279,41.995,-87.933
369,2,2008-05-01,61.0,0.001,29.67,9.8,17,70.12186569546279,41.786,-87.752
370,1,2008-05-02,63.0,1.28,29.53,13.8,20,75.52824522760316,41.995,-87.933
371,2,2008-05-02,65.0,0.74,29.52,11.9,19,73.05680784895783,41.786,-87.752
372,1,2008-05-03,50.0,0.001,29.69,10.4,25,71.68746022018465,41.995,-87.933
373,2,2008-05-03,50.0,0.01,29.69,11.2,25,74.432258319217,41.786,-87.752
374,1,2008-05-04,52.0,0.0,30.02,5.6,24,51.042624972241285,41.995,-87.933
375,2,2008-05-04,53.0,0.0,30.02,5.1,23,47.36490822955477,41.786,-87.752
376,1,2008-05-05,63.0,0.0,29.99,4.4,26,40.372007755919235,41.995,-87.933
377,2,2008-05-05,62.0,0.0,29.99,3.7,23,41.793835199558295,41.786,-87.752
378,1,2008-05-06,64.0,0.0,29.88,6.3,22,48.8892040182955,41.995,-87.933
379,2,2008-05-06,67.0,0.0,29.88,6.9,22,42.50521453129737,41.786,-87.752
380,1,2008-05-07,60.0,0.76,29.69,3.5,23,75.28127121368492,41.995,-87.933
381,2,2008-05-07,61.0,0.71,29.69,1.9,22,75.36398396418029,41.786,-87.752
382,1,2008-05-08,52.0,0.0,29.82,12.2,5,53.05380924939183,41.995,-87.933
383,2,2008-05-08,53.0,0.0,29.81,14.3,5,53.187285380614604,41.786,-87.752
384,1,2008-05-09,50.0,0.0,29.85,6.3,3,54.873938464445835,41.995,-87.933
385,2,2008-05-09,50.0,0.0,29.85,6.5,3,57.03608436358481,41.786,-87.752
386,1,2008-05-10,50.0,0.0,29.85,5.9,7,61.590551250613764,41.995,-87.933
387,2,2008-05-10,51.0,0.0,29.84,6.0,8,64.10080899731481,41.786,-87.752
388,1,2008-05-11,52.0,0.95,29.55,14.5,2,71.87554341602146,41.995,-87.933
389,2,2008-05-11,54.0,1.46,29.53,14.3,2,69.435460612362,41.786,-87.752
390,1,2008-05-12,48.0,0.0,29.96,5.1,7,68.82980205294642,41.995,-87.933
391,2,2008-05-12,47.0,0.0,29.96,4.9,6,74.16958333808245,41.786,-87.752
392,1,2008-05-13,57.0,0.08,29.93,15.5,18,64.7702983757804,41.995,-87.933
393,2,2008-05-13,59.0,0.32,29.95,13.7,18,60.3652644983114,41.786,-87.752
394,1,2008-05-14,55.0,0.02,29.89,2.0,25,77.65947186481651,41.995,-87.933
395,2,2008-05-14,54.0,0.02,29.89,2.5,21,83.47746516199226,41.786,-87.752
396,1,2008-05-15,50.0,0.0,30.05,6.8,5,61.590551250613764,41.995,-87.933
397,2,2008-05-15,50.0,0.0,30.05,7.5,5,61.590551250613764,41.786,-87.752
398,1,2008-05-16,57.0,0.0,29.86,8.9,25,55.78171969256106,41.995,-87.933
399,2,2008-05-16,57.0,0.0,29.86,8.3,25,55.78171969256106,41.786,-87.752
400,1,2008-05-17,63.0,0.12,29.61,12.9,30,45.23012819738906,41.995,-87.933
401,2,2008-05-17,62.0,0.26,29.61,11.2,29,46.823049657702896,41.786,-87.752
402,1,2008-05-18,50.0,0.0,29.64,3.5,34,66.46773084866412,41.995,-87.933
403,2,2008-05-18,50.0,0.0,29.63,1.6,35,69.033497577232,41.786,-87.752
404,1,2008-05-19,50.0,0.001,29.69,3.9,7,52.78547427061255,41.995,-87.933
405,2,2008-05-19,51.0,0.001,29.69,4.4,7,52.9198725987581,41.786,-87.752
406,1,2008-05-20,57.0,0.0,29.66,7.3,31,47.92507441356811,41.995,-87.933
407,2,2008-05-20,57.0,0.001,29.66,6.9,30,47.92507441356811,41.786,-87.752
408,1,2008-05-21,54.0,0.0,29.7,7.2,32,51.31496812477462,41.995,-87.933
409,2,2008-05-21,55.0,0.0,29.7,6.8,33,49.51545595172902,41.786,-87.752
410,1,2008-05-22,52.0,0.0,29.94,8.8,5,59.51995476130175,41.995,-87.933
411,2,2008-05-22,52.0,0.0,29.93,10.5,5,59.51995476130175,41.786,-87.752
412,1,2008-05-23,52.0,0.0,30.12,10.7,3,61.826935580037514,41.995,-87.933
413,2,2008-05-23,54.0,0.0,30.11,10.4,3,59.763825378685524,41.786,-87.752
414,1,2008-05-24,54.0,0.0,30.18,7.4,7,59.763825378685524,41.995,-87.933
415,2,2008-05-24,56.0,0.0,30.17,6.9,7,51.58551860924818,41.786,-87.752
416,1,2008-05-25,61.0,0.001,29.93,10.3,18,67.62481977479092,41.995,-87.933
417,2,2008-05-25,65.0,0.0,29.93,11.1,17,54.753510956281424,41.786,-87.752
418,1,2008-05-26,64.0,0.48,29.81,6.2,25,87.04750814880092,41.995,-87.933
419,2,2008-05-26,69.0,0.0,29.8,7.3,24,73.4063696725079,41.786,-87.752
420,1,2008-05-27,46.0,0.0,30.19,19.2,3,66.03313269181656,41.995,-87.933
421,2,2008-05-27,49.0,0.001,30.18,18.0,2,61.471641508514104,41.786,-87.752
422,1,2008-05-28,53.0,0.0,30.34,8.2,6,45.555041585502074,41.995,-87.933
423,2,2008-05-28,53.0,0.0,30.33,7.8,7,51.17902110350762,41.786,-87.752
424,1,2008-05-29,55.0,0.01,30.16,3.5,11,51.45046697628094,41.995,-87.933
425,2,2008-05-29,57.0,0.08,30.17,2.2,10,49.79026391962753,41.786,-87.752
426,1,2008-05-30,66.0,0.4,29.79,8.4,21,78.48239067978108,41.995,-87.933
427,2,2008-05-30,68.0,0.3,29.79,9.4,20,75.93221001791854,41.786,-87.752
428,1,2008-05-31,69.0,0.0,29.8,10.8,28,63.7610531802316,41.995,-87.933
429,2,2008-05-31,70.0,0.0,29.79,11.1,28,61.64795367582349,41.786,-87.752
430,1,2008-06-01,64.0,0.0,29.95,4.6,10,54.62546785081996,41.995,-87.933
431,2,2008-06-01,64.0,0.0,29.94,5.6,8,52.64994935893195,41.786,-87.752
432,1,2008-06-02,71.0,0.001,29.89,1.9,8,51.66568845469724,41.995,-87.933
433,2,2008-06-02,73.0,0.0,29.87,1.7,13,50.09885026082176,41.786,-87.752
434,1,2008-06-03,62.0,0.52,29.69,7.3,4,78.18821033223092,41.995,-87.933
435,2,2008-06-03,66.0,0.92,29.67,5.2,3,75.77175974411608,41.786,-87.752
436,1,2008-06-04,66.0,0.001,29.62,4.5,4,78.48239067978108,41.995,-87.933
437,2,2008-06-04,69.0,0.02,29.6,3.1,5,76.01187381349638,41.786,-87.752
438,1,2008-06-05,74.0,0.64,29.7,11.5,20,81.78471741572365,41.995,-87.933
439,2,2008-06-05,78.0,0.22,29.69,13.2,20,74.17006900798872,41.786,-87.752
440,1,2008-06-06,80.0,0.001,29.76,21.1,20,67.18713468965628,41.995,-87.933
441,2,2008-06-06,80.0,0.03,29.75,19.2,20,69.49897733013532,41.786,-87.752
442,1,2008-06-07,77.0,0.11,29.86,12.5,19,81.96930394221071,41.995,-87.933
443,2,2008-06-07,78.0,0.07,29.85,11.8,19,79.33177158990812,41.786,-87.752
444,1,2008-06-08,75.0,1.24,29.81,6.5,18,79.12396990507867,41.995,-87.933
445,2,2008-06-08,76.0,1.31,29.8,4.2,19,79.19356703710407,41.786,-87.752
446,1,2008-06-09,70.0,0.14,29.82,6.3,22,81.53434496233591,41.995,-87.933
447,2,2008-06-09,70.0,0.21,29.8,6.5,23,81.53434496233591,41.786,-87.752
448,1,2008-06-10,69.0,0.001,29.89,8.8,25,63.7610531802316,41.995,-87.933
449,2,2008-06-10,70.0,0.01,29.88,9.3,25,61.64795367582349,41.786,-87.752
450,1,2008-06-11,74.0,0.0,29.99,8.9,18,53.94111671426136,41.995,-87.933
451,2,2008-06-11,76.0,0.0,29.97,9.4,18,48.73065339626803,41.786,-87.752
452,1,2008-06-12,82.0,0.0,29.9,16.1,18,53.081073341456964,41.995,-87.933
453,2,2008-06-12,82.0,0.0,29.89,14.8,18,53.081073341456964,41.786,-87.752
454,1,2008-06-13,74.0,0.39,29.92,8.9,22,66.57873025485266,41.995,-87.933
455,2,2008-06-13,74.0,0.19,29.91,9.6,23,68.92350999459974,41.786,-87.752
456,1,2008-06-14,72.0,0.0,29.94,8.3,24,51.79645254744061,41.995,-87.933
457,2,2008-06-14,73.0,0.0,29.92,8.7,24,48.32848293149577,41.786,-87.752
458,1,2008-06-15,71.0,0.18,29.84,8.1,24,68.63020193700615,41.995,-87.933
459,2,2008-06-15,71.0,0.29,29.83,8.4,24,68.63020193700615,41.786,-87.752
460,1,2008-06-16,66.0,0.0,29.91,10.7,31,54.88110928911176,41.995,-87.933
461,2,2008-06-16,67.0,0.0,29.89,10.8,31,53.04185237316567,41.786,-87.752
462,1,2008-06-17,66.0,0.0,29.97,10.7,30,49.16091303637628,41.995,-87.933
463,2,2008-06-17,66.0,0.0,29.96,10.2,30,49.16091303637628,41.786,-87.752
464,1,2008-06-18,67.0,0.0,29.92,4.8,3,51.13840086014451,41.995,-87.933
465,2,2008-06-18,67.0,0.0,29.91,5.0,5,53.04185237316567,41.786,-87.752
466,1,2008-06-19,67.0,0.0,29.93,1.8,25,47.51335979870296,41.995,-87.933
467,2,2008-06-19,68.0,0.0,29.92,1.5,14,47.65021521449095,41.786,-87.752
468,1,2008-06-20,70.0,0.09,29.96,6.7,22,55.387080098950214,41.995,-87.933
469,2,2008-06-20,72.0,0.04,29.95,6.5,23,49.96609622414025,41.786,-87.752
470,1,2008-06-21,72.0,0.01,29.95,7.1,29,49.96609622414025,41.995,-87.933
471,2,2008-06-21,73.0,0.01,29.93,5.6,29,50.09885026082176,41.786,-87.752
472,1,2008-06-22,70.0,0.16,29.89,2.9,31,53.42984003129492,41.995,-87.933
473,2,2008-06-22,71.0,0.02,29.87,1.5,34,53.558304182300006,41.786,-87.752
474,1,2008-06-23,67.0,0.0,30.04,3.9,4,63.5403246495749,41.995,-87.933
475,2,2008-06-23,67.0,0.0,30.03,3.8,3,63.5403246495749,41.786,-87.752
476,1,2008-06-24,69.0,0.0,30.15,5.1,18,57.285576391676365,41.995,-87.933
477,2,2008-06-24,70.0,0.0,30.13,4.3,18,53.42984003129492,41.786,-87.752
478,1,2008-06-25,73.0,0.08,29.99,8.0,22,73.74963497055111,41.995,-87.933
479,2,2008-06-25,73.0,0.11,29.98,7.5,21,76.32683633973129,41.786,-87.752
480,1,2008-06-26,78.0,0.0,29.86,6.3,26,66.98600905151449,41.995,-87.933
481,2,2008-06-26,79.0,0.0,29.84,6.8,25,67.08677973188638,41.786,-87.752
482,1,2008-06-27,75.0,0.001,29.76,6.7,22,76.48213136554894,41.995,-87.933
483,2,2008-06-27,77.0,0.001,29.74,8.3,21,71.61308726991157,41.786,-87.752
484,1,2008-06-28,74.0,0.04,29.69,12.1,25,52.056717648192866,41.995,-87.933
485,2,2008-06-28,75.0,0.001,29.68,13.3,26,50.363127619744006,41.786,-87.752
486,1,2008-06-29,68.0,0.58,29.77,7.3,31,70.78725769569833,41.995,-87.933
487,2,2008-06-29,69.0,0.22,29.75,7.9,30,68.43256116590443,41.786,-87.752
488,1,2008-06-30,70.0,0.0,29.98,6.0,34,49.69935388930121,41.995,-87.933
489,2,2008-06-30,70.0,0.0,29.96,5.5,35,47.92272279265239,41.786,-87.752
490,1,2008-07-01,71.0,0.0,29.97,8.1,24,49.83293099967997,41.995,-87.933
491,2,2008-07-01,71.0,0.0,29.95,8.2,23,48.05837586151106,41.786,-87.752
492,1,2008-07-02,75.0,0.2,29.79,8.7,23,64.4126875468119,41.995,-87.933
493,2,2008-07-02,76.0,0.12,29.78,7.4,24,62.32480982645048,41.786,-87.752
494,1,2008-07-03,63.0,0.001,30.04,11.6,3,65.4232276739759,41.995,-87.933
495,2,2008-07-03,65.0,0.001,30.01,13.3,3,61.071714388790156,41.786,-87.752
496,1,2008-07-04,64.0,0.0,30.06,6.0,5,60.955115187666486,41.995,-87.933
497,2,2008-07-04,67.0,0.0,30.05,6.5,6,55.008264105607346,41.786,-87.752
498,1,2008-07-05,67.0,0.0,30.03,4.6,7,59.13724267136841,41.995,-87.933
499,2,2008-07-05,68.0,0.0,30.01,4.7,10,57.16273296213408,41.786,-87.752
500,1,2008-07-06,73.0,0.0,29.94,9.3,19,57.77252200165664,41.995,-87.933
501,2,2008-07-06,76.0,0.0,29.92,8.3,19,54.19418620212778,41.786,-87.752
502,1,2008-07-07,79.0,0.03,29.87,10.9,22,67.08677973188638,41.995,-87.933
503,2,2008-07-07,81.0,0.11,29.86,10.8,21,65.04881081669407,41.786,-87.752
504,1,2008-07-08,78.0,0.03,29.81,7.8,26,69.30878766702821,41.995,-87.933
506,1,2008-07-09,76.0,0.001,29.95,9.5,31,48.73065339626803,41.995,-87.933
507,2,2008-07-09,76.0,0.0,29.94,8.1,32,48.73065339626803,41.786,-87.752
508,1,2008-07-10,73.0,0.72,29.99,8.5,23,71.25008830761521,41.995,-87.933
509,2,2008-07-10,74.0,0.43,29.97,8.1,23,66.57873025485266,41.786,-87.752
510,1,2008-07-11,76.0,0.34,29.97,5.2,20,69.11697058848515,41.995,-87.933
511,2,2008-07-11,77.0,0.03,29.95,3.7,19,66.88482071159525,41.786,-87.752
512,1,2008-07-12,73.0,0.73,29.89,7.7,26,71.25008830761521,41.995,-87.933
513,2,2008-07-12,75.0,0.65,29.87,8.4,26,69.02044674287049,41.786,-87.752
514,1,2008-07-13,71.0,0.0,29.84,12.1,27,55.51247351687342,41.995,-87.933
515,2,2008-07-13,70.0,0.0,29.83,13.6,27,55.387080098950214,41.786,-87.752
516,1,2008-07-14,73.0,0.0,29.92,4.5,29,51.926795308219994,41.995,-87.933
517,2,2008-07-14,73.0,0.0,29.9,1.9,29,51.926795308219994,41.786,-87.752
518,1,2008-07-15,76.0,0.0,30.0,6.8,23,62.32480982645048,41.995,-87.933
519,2,2008-07-15,79.0,0.0,29.98,7.8,22,58.48981682817403,41.786,-87.752
520,1,2008-07-16,81.0,0.0,30.09,5.0,23,60.76969770307619,41.995,-87.933
521,2,2008-07-16,82.0,0.0,30.07,5.2,21,60.88304714052565,41.786,-87.752
522,1,2008-07-17,80.0,0.0,30.05,8.6,22,62.76735598029462,41.995,-87.933
523,2,2008-07-17,82.0,0.0,30.03,8.9,22,58.84264440509296,41.786,-87.752
524,1,2008-07-18,80.0,0.04,29.95,2.6,22,67.18713468965628,41.995,-87.933
525,2,2008-07-18,82.0,0.001,29.94,6.8,23,60.88304714052565,41.786,-87.752
526,1,2008-07-19,73.0,1.61,29.91,2.0,33,84.54543795782067,41.995,-87.933
527,2,2008-07-19,75.0,1.22,29.89,1.1,23,84.65199147028642,41.786,-87.752
528,1,2008-07-20,77.0,0.74,29.91,4.5,25,74.08673974933997,41.995,-87.933
529,2,2008-07-20,77.0,0.43,29.89,6.1,27,74.08673974933997,41.786,-87.752
530,1,2008-07-21,76.0,0.13,29.92,3.3,3,69.11697058848515,41.995,-87.933
531,2,2008-07-21,77.0,0.13,29.9,2.4,2,69.21308355753092,41.786,-87.752
532,1,2008-07-22,70.0,0.001,30.0,8.2,3,68.53159313596421,41.995,-87.933
533,2,2008-07-22,71.0,0.06,29.98,8.6,3,71.06617957956642,41.786,-87.752
534,1,2008-07-23,71.0,0.0,30.1,7.6,2,51.66568845469724,41.995,-87.933
535,2,2008-07-23,71.0,0.0,30.08,8.3,36,51.66568845469724,41.786,-87.752
536,1,2008-07-24,71.0,0.0,30.05,3.9,24,53.558304182300006,41.995,-87.933
537,2,2008-07-24,71.0,0.0,30.04,4.3,24,51.66568845469724,41.786,-87.752
538,1,2008-07-25,72.0,0.0,29.99,5.5,23,73.66440145458559,41.995,-87.933
539,2,2008-07-25,75.0,0.0,29.98,6.8,22,66.68118326855804,41.786,-87.752
540,1,2008-07-26,75.0,0.0,29.94,8.5,31,56.00968847577483,41.995,-87.933
541,2,2008-07-26,76.0,0.0,29.92,6.9,30,54.19418620212778,41.786,-87.752
542,1,2008-07-27,73.0,0.0,29.89,5.9,24,59.84739703715926,41.995,-87.933
543,2,2008-07-27,73.0,0.0,29.87,5.9,24,59.84739703715926,41.786,-87.752
544,1,2008-07-28,76.0,0.0,29.87,4.0,7,64.51977435649272,41.995,-87.933
545,2,2008-07-28,77.0,0.0,29.85,4.4,10,62.43609208337523,41.786,-87.752
546,1,2008-07-29,77.0,0.05,29.85,6.4,20,71.61308726991157,41.995,-87.933
547,2,2008-07-29,80.0,0.23,29.83,5.9,20,64.9438503600575,41.786,-87.752
548,1,2008-07-30,81.0,0.0,29.75,7.8,27,58.72546239309743,41.995,-87.933
549,2,2008-07-30,81.0,0.0,29.73,8.8,27,62.87692212642386,41.786,-87.752
550,1,2008-07-31,81.0,0.14,29.76,4.9,27,62.87692212642386,41.995,-87.933
551,2,2008-07-31,80.0,0.5,29.74,5.6,27,69.49897733013532,41.786,-87.752
552,1,2008-08-01,79.0,1.05,29.79,3.1,31,69.40408492493273,41.995,-87.933
553,2,2008-08-01,81.0,0.0,29.77,1.9,6,67.28707585438498,41.786,-87.752
554,1,2008-08-02,73.0,0.0,29.93,8.4,3,61.98835570534628,41.995,-87.933
555,2,2008-08-02,74.0,0.0,29.9,8.6,3,62.10094339066847,41.786,-87.752
556,1,2008-08-03,73.0,0.0,29.96,5.3,18,66.4758517604818,41.995,-87.933
557,2,2008-08-03,74.0,0.0,29.94,5.2,19,64.30516988879859,41.786,-87.752
558,1,2008-08-04,79.0,2.43,29.9,3.1,18,69.40408492493273,41.995,-87.933
559,2,2008-08-04,79.0,0.59,29.89,2.9,19,71.79221062331276,41.786,-87.752
560,1,2008-08-05,78.0,0.0,29.93,6.2,31,69.30878766702821,41.995,-87.933
561,2,2008-08-05,80.0,0.08,29.91,2.9,31,69.49897733013532,41.786,-87.752
562,1,2008-08-06,76.0,0.0,30.0,6.8,30,58.13312257610199,41.995,-87.933
563,2,2008-08-06,76.0,0.01,29.98,5.4,29,58.13312257610199,41.786,-87.752
564,1,2008-08-07,73.0,0.0,29.98,7.8,34,55.761950161906,41.995,-87.933
565,2,2008-08-07,72.0,0.01,29.96,7.1,35,59.73014707574833,41.786,-87.752
566,1,2008-08-08,71.0,0.0,30.01,4.5,2,55.51247351687342,41.995,-87.933
567,2,2008-08-08,71.0,0.0,29.99,3.5,1,55.51247351687342,41.786,-87.752
568,1,2008-08-09,71.0,0.001,29.92,2.6,31,63.98001308109221,41.995,-87.933
569,2,2008-08-09,70.0,0.001,29.91,3.8,28,66.1646436226308,41.786,-87.752
570,1,2008-08-10,66.0,0.0,30.02,8.4,2,61.18786077211038,41.995,-87.933
571,2,2008-08-10,68.0,0.0,30.0,10.2,2,59.25671623561268,41.786,-87.752
572,1,2008-08-11,68.0,0.0,30.02,3.9,5,68.3331039463999,41.995,-87.933
573,2,2008-08-11,68.0,0.0,30.01,3.5,5,68.3331039463999,41.786,-87.752
574,1,2008-08-12,69.0,0.0,29.9,3.3,10,66.06004339891649,41.995,-87.933
575,2,2008-08-12,70.0,0.0,29.89,3.3,10,63.87075326010951,41.786,-87.752
576,1,2008-08-13,73.0,0.06,29.84,3.0,7,61.98835570534628,41.995,-87.933
577,2,2008-08-13,72.0,0.001,29.82,3.1,8,64.08883453552477,41.786,-87.752
578,1,2008-08-14,71.0,0.0,29.93,7.3,3,68.63020193700615,41.995,-87.933
579,2,2008-08-14,72.0,0.001,29.91,7.7,3,66.37254581197512,41.786,-87.752
580,1,2008-08-15,70.0,0.0,30.13,6.9,3,57.40797555322974,41.995,-87.933
581,2,2008-08-15,70.0,0.0,30.11,7.5,4,59.494321096299196,41.786,-87.752
582,1,2008-08-16,71.0,0.0,30.13,5.7,29,53.558304182300006,41.995,-87.933
583,2,2008-08-16,71.0,0.0,30.11,5.5,29,53.558304182300006,41.786,-87.752
584,1,2008-08-17,74.0,0.0,30.01,7.9,26,62.10094339066847,41.995,-87.933
585,2,2008-08-17,74.0,0.0,30.0,8.5,25,59.964207139790986,41.786,-87.752
586,1,2008-08-18,75.0,0.0,29.98,7.2,27,54.06786460175558,41.995,-87.933
587,2,2008-08-18,75.0,0.0,29.97,6.6,26,56.00968847577483,41.786,-87.752
588,1,2008-08-19,73.0,0.0,30.08,5.9,4,73.74963497055111,41.995,-87.933
589,2,2008-08-19,75.0,0.0,30.05,4.9,5,69.02044674287049,41.786,-87.752
590,1,2008-08-20,73.0,0.0,30.12,6.0,9,64.1972195107014,41.995,-87.933
591,2,2008-08-20,74.0,0.0,30.1,7.3,10,59.964207139790986,41.786,-87.752
592,1,2008-08-21,75.0,0.001,30.03,6.5,15,62.213094179427394,41.995,-87.933
593,2,2008-08-21,76.0,0.001,30.02,6.5,14,58.13312257610199,41.786,-87.752
594,1,2008-08-22,78.0,0.09,30.03,12.7,19,71.70284524776812,41.995,-87.933
595,2,2008-08-22,80.0,0.001,30.02,11.1,19,69.49897733013532,41.786,-87.752
596,1,2008-08-23,78.0,0.0,30.02,7.6,25,66.98600905151449,41.995,-87.933
597,2,2008-08-23,80.0,0.0,30.0,8.3,24,67.18713468965628,41.786,-87.752
598,1,2008-08-24,70.0,0.0,30.05,7.7,3,63.87075326010951,41.995,-87.933
599,2,2008-08-24,72.0,0.0,30.03,8.7,3,59.73014707574833,41.786,-87.752
600,1,2008-08-25,69.0,0.0,30.08,11.1,5,59.37574183673862,41.995,-87.933
601,2,2008-08-25,70.0,0.0,30.06,12.7,5,61.64795367582349,41.786,-87.752
602,1,2008-08-26,69.0,0.0,30.03,7.7,7,59.37574183673862,41.995,-87.933
603,2,2008-08-26,68.0,0.0,30.01,7.9,7,63.65091094413273,41.786,-87.752
604,1,2008-08-27,72.0,0.0,29.93,4.6,7,57.65144689902383,41.995,-87.933
605,2,2008-08-27,71.0,0.0,29.91,4.2,9,61.76186261030958,41.786,-87.752
606,1,2008-08-28,72.0,0.06,29.82,5.7,19,76.2486453931759,41.995,-87.933
607,2,2008-08-28,74.0,0.02,29.8,5.7,19,73.83448346905953,41.786,-87.752
608,1,2008-08-29,75.0,0.04,29.93,3.5,35,56.00968847577483,41.995,-87.933
609,2,2008-08-29,76.0,0.001,29.91,3.6,2,60.19651424465021,41.786,-87.752
